X,url,피싱여부,도메인,편집거리,쿼리길이,대문자비율
1977,https://www.mylife.com/vanesabanister,N,mylife.com,0,0,0
1978,https://www.reference.com/browse/phobic+neurosis,N,reference.com,0,0,0
1979,https://www.nielsenhayden.com/makinglight/archives/012875.html,N,nielsenhayden.com,7,0,0
1980,https://www.friends4expo.org/news.htm,N,friends4expo.org,8,0,0
1981,https://www.tarlingdb.net/uk_marriages_1837_on.php,N,tarlingdb.net,6,0,0
1982,https://www.cduniverse.com/productinfo.asp?pid=8048402,N,cduniverse.com,0,12,0
1983,https://www.streetsonbeats.blogspot.com/2006/04/battle-on-wax-pooh-man-vs-dangerous_14.html,N,streetsonbeats.blogspot.com,8,0,0
1984,https://www.movies.nytimes.com/person/238907/Jessica-Lynn-Cohen,N,movies.nytimes.com,0,0,0.047619048
1985,https://www.jfcrepin.smugmug.com/Sports/Jamboree-Benjamin/17068468_KNvGsL,N,jfcrepin.smugmug.com,8,0,0.095890411
1986,https://www.jefferson.ilgenweb.net/bios/wilson_william.html,N,jefferson.ilgenweb.net,8,0,0
1987,https://www.basketball.wikia.com/wiki/Marshall_Thundering_Herd,N,basketball.wikia.com,0,0,0.048387097
1988,https://www.nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=4&Family=Desbiens_393&lng=en,N,nosorigines.qc.ca,5,38,0.020833333
1989,https://www.jigsaw.com/scid1437837/jeffrey_skoll.xhtml,N,jigsaw.com,4,0,0
1990,https://www.drachen.org/,N,drachen.org,4,0,0
1991,https://www.ask.yahoo.com/20070418.html,N,ask.yahoo.com,3,0,0
1992,https://www.answers.com/topic/jean-l-on-g-r-me,N,answers.com,0,0,0
1993,https://www.youtube.com/watch?v=dtRGdm0tBw4,N,youtube.com,0,14,0.069767442
1994,https://www.ford.utexas.edu/library/document/platform/platform.htm,N,ford.utexas.edu,6,0,0
1995,https://www.naplesnews.com/news/2010/aug/30/buffalo-bills-backers-of-naples-ready-for-2010-109/,N,naplesnews.com,5,0,0
1996,https://www.soshiok.com/article/15978,N,soshiok.com,4,0,0
1997,https://www.metrolyrics.com/matt-wertz-lyrics.html,N,metrolyrics.com,4,0,0
1998,https://www.ashley-deviantart.deviantart.com/art/Tommy-Joe-Ratliff-Wallpaper-201707480,N,ashley-deviantart.deviantart.com,19,0,0.046511628
1999,https://www.allmusic.com/album/fancy-free-r136271,N,allmusic.com,0,0,0
2000,https://www.edroman.com/parts/fernandessus.htm,N,edroman.com,3,0,0
2001,https://www.oaklandinternational.org/,N,oaklandinternational.org,7,0,0
2002,https://www.asmdc.org/members/a18/,N,asmdc.org,3,0,0
2003,https://www.flags.net/SLVA.htm,N,flags.net,4,0,0.133333333
2004,https://www.stlyrics.com/lyrics/bewitched/cityoflove.htm,N,stlyrics.com,3,0,0
2005,https://www.fact-index.com/t/th/the_poisoned_chocolates_case.html,N,fact-index.com,0,0,0
2006,https://www.en.wikipedia.org/wiki/Child_of_the_Novelty,N,en.wikipedia.org,0,0,0.037037037
2007,https://www.enotes.com/topic/U.S._Route_22_in_Pennsylvania,N,enotes.com,0,0,0.068965517
2008,https://www.twitter.com/persephonesbees,N,twitter.com,0,0,0
2009,https://www.agonistparfums.com/,N,agonistparfums.com,9,0,0
2010,https://www.yasni.co.uk/edward+carter/check+people,N,yasni.co.uk,3,0,0
2011,https://www.youtube.com/watch?v=tTtZmdzv_L0,N,youtube.com,0,14,0.069767442
2012,https://www.911tabs.com/tabs/b/beau_dommage/,N,911tabs.com,0,0,0
2013,https://www.123people.ca/s/mike+cousineau,N,123people.ca,0,0,0
2014,https://www.docsouth.unc.edu/sohp/B-0069/B-0069.html,N,docsouth.unc.edu,8,0,0.038461538
2015,https://www.kottke.org/11/08/really-being-john-malkovich,N,kottke.org,4,0,0
2016,https://www.athletics.scout.com/2/1075859.html,N,athletics.scout.com,9,0,0
2017,https://www.ceramics-directory.com/nini-teapot-5453.html,N,ceramics-directory.com,9,0,0
2018,https://www.salmankfc.com/,N,salmankfc.com,6,0,0
2019,https://www.gokazakhstan.com/content/view/127/45/,N,gokazakhstan.com,8,0,0
2020,https://www.houseofnames.com/Boag-history?A=54323-292,N,houseofnames.com,6,12,0.037735849
2021,https://www.rootsweb.ancestry.com/~rigenweb/cemetery/cemetery017.html,N,rootsweb.ancestry.com,0,0,0
2022,https://www.tinymixtapes.com/news/rip-joel-chin-former-director-ar-vp-records,N,tinymixtapes.com,7,0,0
2023,https://www.fifa.com/worldcup/preliminaries/nccamerica/matches/round=258361/match=300172488/index.html,N,fifa.com,3,0,0
2024,https://www.allmusic.com/album/common-dreads-r1596479,N,allmusic.com,0,0,0
2025,https://www.espn.go.com/sports/soccer/news/_/columnist/carlisle_jeff/id/7200465/mls-playoffs-los-angeles-galaxy-defeat-rsl-reach-mls-cup,N,espn.go.com,0,0,0
2026,https://www.prnewswire.com/news-releases/kansas-city-power--light-partners-with-siemens-for-smart-grid-demonstration-project-115100944.html,N,prnewswire.com,5,0,0
2027,https://www.airnav.com/airport/M50,N,airnav.com,0,0,0.029411765
2028,https://www.answers.com/topic/louis-marchand,N,answers.com,0,0,0
2029,https://www.kinkykicks.net/,N,kinkykicks.net,7,0,0
2030,https://www.uk.eurosport.yahoo.com/football/fulham/index.html,N,uk.eurosport.yahoo.com,7,0,0
2031,https://www.angelfire.com/wa/duffieldfamily/,N,angelfire.com,5,0,0
2032,https://www.westernautoindia.com/,N,westernautoindia.com,10,0,0
2033,https://www.rottentomatoes.com/m/1003707-casablanca/,N,rottentomatoes.com,0,0,0
2034,https://www.stubbsconnerfuneralhome.com/visitations.html,N,stubbsconnerfuneralhome.com,15,0,0
2035,https://www.archive.org/stream/visitationofengl19howa/visitationofengl19howa_djvu.txt,N,archive.org,0,0,0
2036,https://www.emploiquebec.net/individus/immigrants-minorites/quebec-pluriel/index_en.asp,N,emploiquebec.net,8,0,0
2037,https://www.al-islam.org/beliefs/philosophy/oppression.html,N,al-islam.org,5,0,0
2038,https://www.phillysoccerpage.net/2010/07/20/philly-and-the-international-friendly/,N,phillysoccerpage.net,10,0,0
2039,https://www.blogs.montrealgazette.com/2011/05/29/kevin-and-jacob-tierney-not-amused-that-their-film-good-neighbours-is-not-opening-with-french-sub-titles/,N,blogs.montrealgazette.com,6,0,0
2040,https://www.linkedin.com/company/mizuno-usa,N,linkedin.com,0,0,0
2041,https://www.pipl.com/directory/name/Dansereau,N,pipl.com,0,0,0.022222222
2042,https://www.youtube.com/watch?v=Iutuz-TO9LQ,N,youtube.com,0,14,0.11627907
2043,https://www.skyscrapercity.com/showthread.php?t=451101&page=148,N,skyscrapercity.com,0,18,0
2044,https://www.content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Brian%20Johnson,N,content.usatoday.com,0,28,0.023255814
2045,https://www.city-data.com/city/Henrietta-Texas.html,N,city-data.com,0,0,0.039215686
2046,https://www.en.wikipedia.org/wiki/The_Windmill_(hot_dog_stand),N,en.wikipedia.org,0,0,0.032258065
2047,https://www.mdguidelines.com/hemophilia-a,N,mdguidelines.com,6,0,0
2048,https://www.zimbio.com/photos/Jan+Hejda/Jean-Sebastien+Giguere,N,zimbio.com,0,0,0.080645161
2049,https://www.topics.nytimes.com/top/reference/timestopics/organizations/e/european_central_bank/index.html,N,topics.nytimes.com,3,0,0
2050,https://www.cleveland.com/open/index.ssf/2011/02/gov_kasich_denies_clemency_for.html,N,cleveland.com,3,0,0
2051,https://www.ussnewyork.com/,N,ussnewyork.com,5,0,0
2052,https://www.twitter.com/simon_brault,N,twitter.com,0,0,0
2053,https://www.en.wikipedia.org/wiki/Sprint_Center,N,en.wikipedia.org,0,0,0.042553191
2054,https://www.mcgillguitars.com/,N,mcgillguitars.com,8,0,0
2055,https://www.bantrel.com/projects/default.aspx,N,bantrel.com,4,0,0
2056,https://www.mylife.com/wkimberlylynn,N,mylife.com,0,0,0
2057,https://www.tcm.com/this-month/movie-news.html?id=433175&name=Ben-Mankiewicz-Announcement,N,tcm.com,2,43,0.033707865
2058,https://www.acousticguitarcommunity.com/profile/RobBourassa,N,acousticguitarcommunity.com,15,0,0.033898305
2059,https://www.catemaco.info/municipio/index.html,N,catemaco.info,8,0,0
2060,https://www.acronymfinder.com/Ecole-Nationale-Sup%c3%a9rieure-de-Techniques-Avanc%c3%a9es-(engineering-school-in-Paris%2c-France)-(ENSTA).html,N,acronymfinder.com,5,0,0.084507042
2061,https://www.youtube.com/watch?v=PKDej1bQ1D8,N,youtube.com,0,14,0.11627907
2062,https://www.veromi.com/FL/Charles-Larkin.aspx,N,veromi.com,0,0,0.088888889
2063,https://www.genoptim.narod.ru/ENG/,N,genoptim.narod.ru,9,0,0.088235294
2064,https://www.heardfamilyhistory.org.uk/FH%20Website/_nameindex.html,N,heardfamilyhistory.org.uk,12,0,0.045454545
2065,https://www.btjunkie.org/torrent/Ion-Dissonance-3-Albums/3780578f30c3b037354d110351283c51bb81b4188148,N,btjunkie.org,6,0,0.02970297
2066,https://www.menupix.com/newjersey/a/30110/Hunterdon-County-restaurants,N,menupix.com,4,0,0.028571429
2067,https://www.investquebec.com/en/index.aspx?rubrique=34,N,investquebec.com,5,12,0
2068,https://www.muff514.com/home.htm,N,muff514.com,5,0,0
2069,https://www.uk.linkedin.com/pub/debbie-fuller/a/92b/875,N,uk.linkedin.com,0,0,0
2070,https://www.milebymile.com/main/Canada/Quebec/State_185/Canada_Quebec_road_map_travel_guides.html,N,milebymile.com,0,0,0.051546392
2071,https://www.replayphotos.com/nflphotostore/afc-pictures/kansas-city-chiefs_AFC_KCC__0001048.cfm,N,replayphotos.com,6,0,0.063157895
2072,https://www.backroads.com/trips/WNSQ,N,backroads.com,5,0,0.111111111
2073,https://www.tonytemple.com/tony-temple-news.php,N,tonytemple.com,3,0,0
2074,https://www.esperanceesperanza.wordpress.com/category/uncategorized/,N,esperanceesperanza.wordpress.com,13,0,0
2075,https://www.georgepost.net/,N,georgepost.net,6,0,0
2076,https://www.ehow.com/info_8328461_united-states-companies-going-international.html,N,ehow.com,0,0,0
2077,https://www.web.france.com/places/saint_denis_basilica,N,web.france.com,5,0,0
2078,https://www.kirksvilledailyexpress.com/obituaries/x748715342/Richard-Lee-Dick-Newman,N,kirksvilledailyexpress.com,12,0,0.047619048
2079,https://www.brokencontrollers.com/scott-tucker-is-better-species-van-driver-t33122466.php,N,brokencontrollers.com,9,0,0
2080,https://www.earthquake-report.com/pt/2011/09/25/el-hierro-canary-islands-spain-volcanic-risk-alert-increased-to-yellow/,N,earthquake-report.com,9,0,0
2081,https://www.dawhois.com/site/suburbannoizerecords.com.html,N,dawhois.com,4,0,0
2082,https://www.plus.google.com/111654284395316165338,N,plus.google.com,6,0,0
2083,https://www.1570films.com/,N,1570films.com,5,0,0
2084,https://www.dansingerphotography.com/,N,dansingerphotography.com,11,0,0
2085,https://www.mazda.co.jp/,N,mazda.co.jp,5,0,0
2086,https://www.pinoyexchange.com/forums/archive/index.php/t-275106-p-2.html,N,pinoyexchange.com,8,0,0
2087,https://www.cooperativeindividualism.org/stillwell-frank_on-henry-george.html,N,cooperativeindividualism.org,16,0,0
2088,https://www.newalbumreleases.net/38880/the-game-the-r-e-d-album-2011/,N,newalbumreleases.net,12,0,0
2089,https://www.thedeadballera.com/Obits/Obits_M/Mingori.Steve.Obit.html,N,thedeadballera.com,7,0,0.088235294
2090,https://www.tickco.com/schedule/kansas-city-brigade/,N,tickco.com,4,0,0
2091,https://www.sfiae.com/Site_Map.html,N,sfiae.com,2,0,0.057142857
2092,https://www.facebook.com/jamie.eggleton,N,facebook.com,0,0,0
2093,https://www.quantumleap-alsplace.com/general/faq.htm,N,quantumleap-alsplace.com,12,0,0
2094,https://www.en.wikipedia.org/wiki/Kling,N,en.wikipedia.org,0,0,0.025641026
2095,https://www.easterntownships.org/touristRoute/3/wine-route,N,easterntownships.org,10,0,0.017241379
2096,https://www.city-data.com/elec2/96/elec-KANSAS-CITY-MO-96-part1.html,N,city-data.com,0,0,0.176470588
2097,https://www.averillparkhighschool.org/,N,averillparkhighschool.org,13,0,0
2098,https://www.projecteuclid.org/DPubS?service=UI&version=1.0&verb=Display&handle=euclid.nmj/1118800864,N,projecteuclid.org,9,65,0.06
2099,https://www.yourbittorrent.com/?q=jean-pierre-ferland-duo,N,yourbittorrent.com,0,26,0
2100,https://www.montrealplus.ca/montreal/venues/la-maison-du-gouverneur,N,montrealplus.ca,4,0,0
2101,https://www.difc.ae/,N,difc.ae,4,0,0
2102,https://www.google.com/finance?cid=672885,N,google.com,3,11,0
2103,https://www.sum41italia.it/index.php?option=com_content&view=category&id=44&Itemid=73,N,sum41italia.it,10,49,0.011764706
2104,https://www.michaelsfloorcovering.com/,N,michaelsfloorcovering.com,11,0,0
2105,https://www.movietheatersbyzip.com/new_jersey-monmouth_county.html,N,movietheatersbyzip.com,11,0,0
2106,https://www.ulike.net/Sarah-Jeanne_Labrosse,N,ulike.net,4,0,0.069767442
2107,https://www.lilliesquiltingloft.com/,N,lilliesquiltingloft.com,12,0,0
2108,https://www.iziis.edu.mk/,N,iziis.edu.mk,8,0,0
2109,https://www.dnb.alacrastore.com/storecontent/dnb2/318595287,N,dnb.alacrastore.com,4,0,0
2110,https://www.nytimes.com/2006/05/12/arts/music/12broo.html,N,nytimes.com,0,0,0
2111,https://www.foxnews.com/opinion/2011/08/04/truth-about-ground-turkey-and-salmonella-outbreak/,N,foxnews.com,3,0,0
2112,https://www.themediabuyingcompany.com/,N,themediabuyingcompany.com,13,0,0
2113,https://www.en.wikipedia.org/wiki/Hubert_Lacroix,N,en.wikipedia.org,0,0,0.041666667
2114,https://www.cmd-proxy.appspot.com/searchdiscovered.com/?dn=www.wunwan.com&fp=8%2FX6XXdOJd8nnZsfyqCoInRK9wfgF%2Fx%2FXM7P%2F%2F5%2B29qP9%2F8CeRtIDEFDQKXsy1TBjDzWSnFTuzFwb2TGFmmPJQ%3D%3D&prvtof=xdxP6L7wKRb6jVTPbHxPSlYMTEYwDJ1ZsSZPt93GrEc%3D&poru=VTUyRwKo35c0K5NHaVB63NhULtbxU59znh8uW1lHuVVk5vOfMa9cPd7sK%2BQHrd4dhQOdKfLkMJThvYYiK%2BuzgAjLCZC9HkvJOF71BZm9ruM%3D&,N,cmd-proxy.appspot.com,10,303,0.337988827
2115,https://www.youtube.com/watch?v=cqFRtzDGeQM,N,youtube.com,0,14,0.139534884
2116,https://www.goodreads.com/book/show/1099466.The_Worst_Witch_Strikes_Again,N,goodreads.com,0,0,0.068493151
2117,https://www.sports.yahoo.com/nhl/players/3390,N,sports.yahoo.com,0,0,0
2118,https://www.soundunwound.com/music/the-count-basie-orchestra/109966,N,soundunwound.com,7,0,0
2119,https://www.amazon.com/Finding-Nemo-First-Look-Find/dp/1412788277,N,amazon.com,0,0,0.076923077
2120,https://www.joanahall.com/,N,joanahall.com,3,0,0
2121,https://www.youtube.com/watch?v=rgmtPJVcZ5o,N,youtube.com,0,14,0.093023256
2122,https://www.seancranbury.com/,N,seancranbury.com,7,0,0
2123,https://www.usingenglish.com/forum/ask-teacher/48936-hows-things-going.html,N,usingenglish.com,7,0,0
2124,https://www.trialx.com/curetalk/2011/01/alternative-medicine-inflammatory-bowel-syndrome-alignment-chiropractic-jason-ditullio/,N,trialx.com,4,0,0
2125,https://www.netlib.org/,N,netlib.org,4,0,0
2126,https://www.torrenthound.com/search/LES+DOUZE+COUPS+DE+MINUIT+,N,torrenthound.com,5,0,0.338709677
2127,https://www.realchicksonly.com/s/picture/KHKL1KPHN9W1/KHKL1KPHN9W1.html,N,realchicksonly.com,8,0,0.253521127
2128,https://www.walshfamilybantrybay.com/ireland_to_nevada_-_cousins,N,walshfamilybantrybay.com,13,0,0
2129,https://www.en.wikipedia.org/wiki/2009%E2%80%9310_Iowa_Hawkeyes_men%27s_basketball_team,N,en.wikipedia.org,0,0,0.034482759
2130,https://www.gptours.com/Hungarian-Grand-Prix,N,gptours.com,4,0,0.068181818
2131,https://www.youtube.com/watch?v=xXDrZZt1-vo,N,youtube.com,0,14,0.093023256
2132,https://www.local.yahoo.com/info-34010784-starlight-theater-kansas-city,N,local.yahoo.com,0,0,0
2133,https://www.films-area.com/2011/03/17/rhapsody-1954.html,N,films-area.com,4,0,0
2134,https://www.en.wikipedia.org/wiki/Pennsylvania_Route_287,N,en.wikipedia.org,0,0,0.035714286
2135,https://www.nintendo.com/games/detail/TCsrNVKrs7wyCOcytykHLfP_EdFvEmCR,N,nintendo.com,4,0,0.214285714
2136,https://www.topozone.com/states/NewJersey.asp?county=Middlesex&feature=Park,N,topozone.com,4,30,0.053333333
2137,https://www.peterbein.wordpress.com/2011/01/26/conmebol-qualifiers-for-2011-libertadores-begin/,N,peterbein.wordpress.com,7,0,0
2138,https://www.sbnation.com/soccer/mls/players/111074/seth-sinovic,N,sbnation.com,0,0,0
2139,https://www.encyclopedia.com/topic/Charles_Rennie_Mackintosh.aspx,N,encyclopedia.com,0,0,0.046153846
2140,https://www.emusic.com/album/Tribes-Of-Neurot-Adaptation-and-Survival-MP3-Download/11956920.html,N,emusic.com,0,0,0.083333333
2141,https://www.freepages.genealogy.rootsweb.ancestry.com/~werk/nindex.htm,N,freepages.genealogy.rootsweb.ancestry.com,0,0,0
2142,https://www.amateur-radio-wiki.net/index.php?title=Software_Defined_Radio_%28SDR%29,N,amateur-radio-wiki.net,13,39,0.072289157
2143,https://www.braddstudios.com/2011/11/07/david-patrick-kelly/,N,braddstudios.com,7,0,0
2144,https://www.realread.com/,N,realread.com,5,0,0
2145,https://www.bizrate.com/ursula/,N,bizrate.com,4,0,0
2146,https://www.yasni.com/ivan+silva+dujisin/check+people,N,yasni.com,0,0,0
2147,https://www.business.uc.edu/,N,business.uc.edu,7,0,0
2148,https://www.sovereignbank.com/atm_locator/default.aspx,N,sovereignbank.com,7,0,0
2149,https://www.sfu.ca/mhlpi/,N,sfu.ca,3,0,0
2150,https://www.countbasieorchestra.com/,N,countbasieorchestra.com,11,0,0
2151,https://www.hotfrog.ca/Companies/Fondation-De-La-Famille-Samuel-Et-Saidye-Bronfman-La,N,hotfrog.ca,6,0,0.117647059
2152,https://www.facebook.com/pages/CEGE-%C3%89cole-Polytechnique-de-Montr%C3%A9al/151082644911853,N,facebook.com,0,0,0.096774194
2153,https://www.metrocandy.com/CHEW-ETS-GOLDENBERG-PEANUT-CHEWS-24-ct,N,metrocandy.com,5,0,0.430769231
2154,https://www.yp.blogflux.com/directory/ca/quebec/montreal/category/attorneys/,N,yp.blogflux.com,7,0,0
2155,https://www.linkedin.com/pub/megan-marshall/8/bb8/17a,N,linkedin.com,0,0,0
2156,https://www.youtube.com/watch?v=R6WRij4PMhw,N,youtube.com,0,14,0.11627907
2157,https://www.homepages.findlay.edu/basketballcamp/niekamp.html,N,homepages.findlay.edu,13,0,0
2158,https://www.facebook.com/video/video.php?v=10150616275495304,N,facebook.com,0,20,0
2159,https://www.le-guide.com/narbonne.html,N,le-guide.com,3,0,0
2160,https://www.youtube.com/watch?v=C6NAT7XuhUU,N,youtube.com,0,14,0.162790698
2161,https://www.winchesterfca.org/,N,winchesterfca.org,9,0,0
2162,https://www.census-online.us/view/FRENETTE/,N,census-online.us,1,0,0.186046512
2163,https://www.planetware.com/quebec-city/quebec-hotel-dieu-and-augustines-de-lhotel-dieu-de-quebec-musem-cdn-qu-quhd.htm,N,planetware.com,6,0,0
2164,https://www.excaliburfilms.com/dvd/adultstudios/Maverick-Entertainment_DVD.htm,N,excaliburfilms.com,7,0,0.064102564
2165,https://www.sleeping-beauties.com/,N,sleeping-beauties.com,10,0,0
2166,https://www.sacbee.com/2011/10/14/3980527/pet-food-express-hosts-grand-opening.html,N,sacbee.com,4,0,0
2167,https://www.starling.rinet.ru/music/temp/gametheory.html,N,starling.rinet.ru,10,0,0
2168,https://www.ornl.gov/sci/csd/Research_areas/cs_group.html,N,ornl.gov,4,0,0.01754386
2169,https://www.classmates.com/directory/public/memberprofile/list.htm?regId=288729211,N,classmates.com,0,16,0.012195122
2170,https://www.ged4web.com/derik/d_1.htm,N,ged4web.com,5,0,0
2171,https://www.linkedin.com/pub/john-neptune/14/630/729,N,linkedin.com,0,0,0
2172,https://www.juggle.com/johnny-yong-bosch,N,juggle.com,0,0,0
2173,https://www.ipetitions.com/petition/jhlrivenburg/signatures/page/210,N,ipetitions.com,5,0,0
2174,https://www.stuffaboutnames.com/antonio/index.htm,N,stuffaboutnames.com,0,0,0
2175,https://www.123people.com/c/kent+larsen,N,123people.com,0,0,0
2176,https://www.linkedin.com/directory/people/luken.html,N,linkedin.com,0,0,0
2177,https://www.freshpatents.com/Chris-Langevin-Prevost-invdirl.php,N,freshpatents.com,7,0,0.047619048
2178,https://www.dildo.net/,N,dildo.net,3,0,0
2179,https://www.jou.ufl.edu/faculty/facultydetail.asp?id=nlewis,N,jou.ufl.edu,6,10,0
2180,https://www.jamesrmoder.com/,N,jamesrmoder.com,6,0,0
2181,https://www.pktube.onepakistan.com/sylvain+b%C3%A9langer/,N,pktube.onepakistan.com,11,0,0.035087719
2182,https://www.salmabennani.com/salma471.html,N,salmabennani.com,7,0,0
2183,https://www.themarknews.com/authors/1179-paul-gagne,N,themarknews.com,5,0,0
2184,https://www.eric.ed.gov/ERICWebPortal/recordDetail?accno=ED423544,N,eric.ed.gov,6,15,0.138461538
2185,https://www.crystalcityunderground.com/Existing_Facilities.html,N,crystalcityunderground.com,14,0,0.031746032
2186,https://www.brodywilk.com/,N,brodywilk.com,6,0,0
2187,https://www.brockvilleroadrunners.com/news.html,N,brockvilleroadrunners.com,13,0,0
2188,https://www.wacsports.com/ViewArticle.dbml?DB_OEM_ID=10100&ATCLID=205336490,N,wacsports.com,3,33,0.2
2189,https://www.reunion.com/members/l2-57617/,N,reunion.com,0,0,0
2190,https://www.youtube.com/watch?v=akzIAurMKAw,N,youtube.com,0,14,0.11627907
2191,https://www.pramodfilms.com/,N,pramodfilms.com,5,0,0
2192,https://www.youtube.com/watch?v=rc_A0UTQ-pM,N,youtube.com,0,14,0.11627907
2193,https://www.evri.com/person/marla-pennington-0x14aea,N,evri.com,0,0,0
2194,https://www.mosaicmomma.com/,N,mosaicmomma.com,6,0,0
2195,https://www.basketball.wikia.com/wiki/Missouri_Tigers,N,basketball.wikia.com,0,0,0.037735849
2196,https://www.tomwisdom.net/?tag=the-boat-that-rocked,N,tomwisdom.net,7,25,0
2197,https://www.en.wikipedia.org/wiki/Cryptopsy,N,en.wikipedia.org,0,0,0.023255814
2198,https://www.philadelphiaunion.com/news/2011/10/2012-mls-superdraft-set-jan-12-kansas-city,N,philadelphiaunion.com,11,0,0
2199,https://www.ckuik.com/Kenickie,N,ckuik.com,4,0,0.033333333
2200,https://www.thehoopsmarket.blogspot.com/2010/08/cholet-signs-demarcus-nelson.html,N,thehoopsmarket.blogspot.com,9,0,0
2201,https://www.myspace.com/baroni_marco,N,myspace.com,0,0,0
2202,https://www.bojack.org/2009/09/portland_beavers_2009_attendan.html,N,bojack.org,4,0,0
2203,https://www.123people.com/s/liza+frulla,N,123people.com,0,0,0
2204,https://www.mylife.com/c-394775009,N,mylife.com,0,0,0
2205,https://www.martialdevelopment.com/blog/the-end-of-mixed-martial-arts/,N,martialdevelopment.com,11,0,0
2206,https://www.nndb.com/people/777/000086519/,N,nndb.com,2,0,0
2207,https://www.janus.lib.cam.ac.uk/db/node.xsp?id=EAD%2FGBR%2F0014%2FCRFT%201,N,janus.lib.cam.ac.uk,11,31,0.175675676
2208,https://www.youtube.com/watch?v=WDeOMLDRNYM,N,youtube.com,0,14,0.23255814
2209,https://www.billingsgazette.com/business/the-listings/article_f4970dc3-aa13-5ea8-a124-c7e8ff34ac45.html,N,billingsgazette.com,8,0,0
2210,https://www.en.wikipedia.org/wiki/Ride_with_the_Devil,N,en.wikipedia.org,0,0,0.037735849
2211,https://www.youtube.com/watch?v=A0f5OF41AWw,N,youtube.com,0,14,0.11627907
2212,https://www.crispcatering.com/about/sacramento-catering.html,N,crispcatering.com,6,0,0
2213,https://www.osullivan.edu/,N,osullivan.edu,6,0,0
2214,https://www.baseball-reference.com/teams/MON/1990.shtml,N,baseball-reference.com,0,0,0.054545455
2215,https://www.toonarific.com/show.php?show_id=8381,N,toonarific.com,6,13,0
2216,https://www.en.wikipedia.org/wiki/List_of_H_postal_codes_of_Canada,N,en.wikipedia.org,0,0,0.045454545
2217,https://www.cinele.com/,N,cinele.com,3,0,0
2218,https://www.imdb.com/title/tt0456030/epcast,N,imdb.com,0,0,0
2219,https://www.mnsu.edu/,N,mnsu.edu,1,0,0
2220,https://www.localbandnetwork.com/bands/banddetail.cfm?bandID=23749,N,localbandnetwork.com,7,13,0.03030303
2221,https://www.imsdb.com/scripts/Being-John-Malkovich.html,N,imsdb.com,1,0,0.054545455
2222,https://www.mjk-group.com/,N,mjk-group.com,4,0,0
2223,https://www.facebook.com/jean.clermont,N,facebook.com,0,0,0
2224,https://www.finance.yahoo.com/news/SED-International-Holdings-bw-2993408199.html,N,finance.yahoo.com,0,0,0.0625
2225,https://www.pch.gc.ca/pgm/meb-hm/index-eng.cfm,N,pch.gc.ca,4,0,0
2226,https://www.manta.com/c/mmpcs5z/solano-county-sheriff-s-office,N,manta.com,0,0,0
2227,https://www.oregonlive.com/timbers/index.ssf/2011/08/john_spencer_has_faced_tougher_trials_than_challenges_of_portland_timbers_first_mls_season.html,N,oregonlive.com,6,0,0
2228,https://www.tefvater.org/shriners.html,N,tefvater.org,5,0,0
2229,https://www.california.construction.com/features/2009/1201_RichmondCivicCenter.asp,N,california.construction.com,12,0,0.036585366
2230,https://www.thirdstringgoalie.blogspot.com/2009/06/1976-77-gilles-meloche-cleveland-barons.html,N,thirdstringgoalie.blogspot.com,12,0,0
2231,https://www.spoke.com/profiles/m5gnT6M,N,spoke.com,0,0,0.052631579
2232,https://www.arkansasresearch.com/Statewide/ArkGazette/GazetteIndex1899A.htm,N,arkansasresearch.com,8,0,0.08
2233,https://www.mahalo.com/organic-food/,N,mahalo.com,0,0,0
2234,https://www.agriculture.state.pa.us/portal/server.pt,N,agriculture.state.pa.us,14,0,0
2235,https://www.klinkhoff.com/canadian-artist/Clarence-Gagnon,N,klinkhoff.com,5,0,0.035087719
2236,https://www.facebook.com/pages/Mayonaka-No-Shadow-Boy/114745531872392,N,facebook.com,0,0,0.057971014
2237,https://www.westlakehighschoolfootball.com/aboutus/vcoaches.html,N,westlakehighschoolfootball.com,16,0,0
2238,https://www.singlegoal.info/,N,singlegoal.info,7,0,0
2239,https://www.sportsnola.com/sports/sports-blogs/ken-trahan/149367-jeremy-gray-of-holy-cross-inks-with-jackson-state-baseball.html,N,sportsnola.com,3,0,0
2240,https://www.thinkprogress.org/romm/2011/06/24/253299/masters-driven-by-global-warming-it-is-quite-possible-that-2010-was-the-most-extreme-weather-year-globally-since-1816/,N,thinkprogress.org,9,0,0
2241,https://www.sunriseairways.net/,N,sunriseairways.net,10,0,0
2242,https://www.elpasoymca.org/index.php?option=com_content&task=view&id=16&Itemid=30,N,elpasoymca.org,7,45,0.012345679
2243,https://www.hotels.uptake.com/oklahoma/bartlesville/hotel_phillips_7144076.html,N,hotels.uptake.com,7,0,0
2244,https://www.necolebitchie.com/2010/12/10/a-review-of-diddy-dirty-moneys-last-train-to-paris/,N,necolebitchie.com,8,0,0
2245,https://www.skateboard.about.com/od/proskaterbios/p/ProJakeBrown.htm,N,skateboard.about.com,9,0,0.044117647
2246,https://www.linenhall.com/,N,linenhall.com,4,0,0
2247,https://www.mcowan-research.mcgill.ca/,N,mcowan-research.mcgill.ca,14,0,0
2248,https://www.trulia.com/property/3017529121-3326-Onyx-Pkwy-Rockford-IL-61102,N,trulia.com,0,0,0.066666667
